phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
calibration,v2_calibration_fp16_n256_q8_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,2,493,batch,same,same,discard,1,0,0,20,none,0,725880.0,,,,,181.47,0.592736,,,,,182.0143494792528,141.5235113102629,29999,0.000000000,1,8dca61d626d3570226d6885db183e49aa66cdf1a2c628ae03d75bed8fffd276d,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,0,494,batch,ring,same,discard,0,10000000,0,20,none,0,1215154.0,,,,,151.89425,0.89984,,,,,217.4548674488995,186.44665718349933,10000,0.000000000,1,601c82f9c6f02858d474654720105db9e73de2ae786b1c4cb6c96d8c119eb291,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,1,494,batch,ring,same,discard,0,10000000,0,20,none,0,1215148.0,,,,,151.8935,0.903392,,,,,217.45594116930613,185.71357727321032,10000,0.000000000,1,601c82f9c6f02858d474654720105db9e73de2ae786b1c4cb6c96d8c119eb291,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,2,494,batch,ring,same,discard,0,10000000,0,20,none,0,1215149.0,,,,,151.893625,0.903232,,,,,217.45576221516868,185.7464748813151,10000,0.000000000,1,601c82f9c6f02858d474654720105db9e73de2ae786b1c4cb6c96d8c119eb291,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,0,495,batch,ring,same,discard,0,0,0,20,none,0,4321860.0,,,,,135.058125,2.877152,,,,,244.5624356179978,233.2475447942966,30000,0.000000000,1,23d985361ba5e75b8edc4310e79ec72d7ce5e6e11ad74d01a1344770128d5df4,64,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,1,495,batch,ring,same,discard,0,0,0,20,none,0,4321854.0,,,,,135.0579375,2.876896,,,,,244.56277514233474,233.26830027918982,30000,0.000000000,1,23d985361ba5e75b8edc4310e79ec72d7ce5e6e11ad74d01a1344770128d5df4,64,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,2,495,batch,ring,same,discard,0,0,0,20,none,0,4322162.0,,,,,135.0675625,2.874688,,,,,244.54534744417262,233.4474697775898,29988,0.000000000,1,23d985361ba5e75b8edc4310e79ec72d7ce5e6e11ad74d01a1344770128d5df4,64,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,0,496,batch,same,same,discard,0,32,0,20,none,0,301907.0,,,,,301.907,0.3216,,,,,109.40502870089132,65.20995024875621,15130,0.000000000,1,8da8e2158496134a1841785cd26b03507eec1d413ea9ca712721ef460ed92a2c,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,1,496,batch,same,same,discard,0,32,0,20,none,0,302684.0,,,,,302.684,0.322464,,,,,109.1241823155502,65.03522873871194,15316,0.000000000,1,8da8e2158496134a1841785cd26b03507eec1d413ea9ca712721ef460ed92a2c,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,2,496,batch,same,same,discard,0,32,0,20,none,0,302835.0,,,,,302.835,0.32448,,,,,109.06977066719502,64.63116370808679,15002,0.000000000,1,8da8e2158496134a1841785cd26b03507eec1d413ea9ca712721ef460ed92a2c,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,0,497,batch,ring,same,discard,0,0,0,20,none,0,2261791.0,,,,,141.3619375,1.567744,,,,,233.65655977939608,214.0300457217505,30000,0.000000000,1,8c607b4138747f87ab658f040d45d03f0fdbf80f461533e81d5c59116f123973,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,1,497,batch,ring,same,discard,0,0,0,20,none,0,2261881.0,,,,,141.3675625,1.568256,,,,,233.64726261019038,213.9601697682011,30000,0.000000000,1,8c607b4138747f87ab658f040d45d03f0fdbf80f461533e81d5c59116f123973,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,2,497,batch,ring,same,discard,0,0,0,20,none,0,2261874.0,,,,,141.367125,1.567488,,,,,233.647985696816,214.0650008165932,30000,0.000000000,1,8c607b4138747f87ab658f040d45d03f0fdbf80f461533e81d5c59116f123973,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,0,498,batch,same,same,discard,0,32,0,20,none,0,249159.0,,,,,498.318,0.288,,,,,66.28326490313415,36.408888888888896,10000,0.000000000,1,77faead213946da02a59ff4319dcd26f0d5480074efee88ece212a1b101a9cca,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,1,498,batch,same,same,discard,0,32,0,20,none,0,248971.0,,,,,497.942,0.291392,,,,,66.33331592836113,35.98506479244455,10000,0.000000000,1,77faead213946da02a59ff4319dcd26f0d5480074efee88ece212a1b101a9cca,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q1_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,500,2,498,batch,same,same,discard,0,32,0,20,none,0,249043.0,,,,,498.086,0.288096,,,,,66.31413852226322,36.39675663667666,10000,0.000000000,1,77faead213946da02a59ff4319dcd26f0d5480074efee88ece212a1b101a9cca,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,0,499,batch,same,same,discard,1,0,1,1,none,0,1238374.0,,,,,154.79675,0.882912,,,,,10.668875154032627,9.501069189228371,1498,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,1,499,batch,same,same,discard,1,0,1,1,none,0,1238717.0,,,,,154.839625,0.884928,,,,,10.665920948852724,9.47942431474651,1500,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,2,499,batch,same,same,discard,1,0,1,1,none,0,1238775.0,,,,,154.846875,0.884288,,,,,10.665421565659623,9.486285011218065,1500,0.000000000,1,5adf26d5ff06d5920cf44a22426e24464501b10bc62c29c5e3bae7df89e1424e,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q2_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,2,500,0,500,batch,ring,same,discard,0,10000000,0,20,none,0,237655.0,,,,,237.655,0.281792,,,,,69.49179272474807,37.21099250511015,10000,0.000000000,1,4794d891f8ceb19c38236a8e59c87179d14f6d91a3584d6776fa7154872bf9bf,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q2_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,2,500,1,500,batch,ring,same,discard,0,10000000,0,20,none,0,237654.0,,,,,237.654,0.283104,,,,,69.49208513216693,37.038544139256246,10000,0.000000000,1,4794d891f8ceb19c38236a8e59c87179d14f6d91a3584d6776fa7154872bf9bf,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q2_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,2,500,2,500,batch,ring,same,discard,0,10000000,0,20,none,0,237653.0,,,,,237.653,0.283232,,,,,69.4923775420466,37.02180544571235,10000,0.000000000,1,4794d891f8ceb19c38236a8e59c87179d14f6d91a3584d6776fa7154872bf9bf,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,0,501,batch,same,same,discard,1,32,0,20,none,0,1236021.0,,,,,154.502625,0.9144,,,,,213.78370755836673,183.47786526684166,29964,0.000000000,1,d4129a774ae4e60330d70cf4b3b723a2bea54bc1afd3ec87d913c8affddc9feb,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,1,501,batch,same,same,discard,1,32,0,20,none,0,1235496.0,,,,,154.437,0.914432,,,,,213.8745507876998,183.47144456886898,29977,0.000000000,1,d4129a774ae4e60330d70cf4b3b723a2bea54bc1afd3ec87d913c8affddc9feb,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,2,501,batch,same,same,discard,1,32,0,20,none,0,1236326.0,,,,,154.54075,0.915104,,,,,213.7309673985664,183.33671364129103,29972,0.000000000,1,d4129a774ae4e60330d70cf4b3b723a2bea54bc1afd3ec87d913c8affddc9feb,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q2_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,2,500,0,502,batch,same,same,discard,0,10000000,1,1,none,0,319431.0,,,,,319.431,0.30016,,,,,5.170153178620735,3.493390191897655,500,0.000000000,1,91554b60a283973dce439745564fe13b6dc675b3e2946338fc1a293b1fdb7e9b,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q2_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,2,500,1,502,batch,same,same,discard,0,10000000,1,1,none,0,319431.0,,,,,319.431,0.300672,,,,,5.170153178620735,3.4874414644529588,500,0.000000000,1,91554b60a283973dce439745564fe13b6dc675b3e2946338fc1a293b1fdb7e9b,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q2_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,2,500,2,502,batch,same,same,discard,0,10000000,1,1,none,0,319431.0,,,,,319.431,0.300672,,,,,5.170153178620735,3.4874414644529588,500,0.000000000,1,91554b60a283973dce439745564fe13b6dc675b3e2946338fc1a293b1fdb7e9b,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,0,503,batch,ring,same,discard,0,32,0,20,none,0,302702.0,,,,,302.702,0.321056,,,,,109.1176933089309,65.32044253961926,15084,0.000000000,1,1946546ba2df09ae1af6c17fb637d11b8a0ffcee7aebb2dd7d0b01f35ede5680,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,1,503,batch,ring,same,discard,0,32,0,20,none,0,302279.0,,,,,302.279,0.322144,,,,,109.2703892761323,65.09983113141948,14982,0.000000000,1,1946546ba2df09ae1af6c17fb637d11b8a0ffcee7aebb2dd7d0b01f35ede5680,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,2,503,batch,ring,same,discard,0,32,0,20,none,0,301473.0,,,,,301.473,0.32176,,,,,109.56252798758098,65.1775236200895,14891,0.000000000,1,1946546ba2df09ae1af6c17fb637d11b8a0ffcee7aebb2dd7d0b01f35ede5680,2,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,0,504,batch,same,same,discard,1,10000000,1,1,none,0,255593.0,,,,,511.186,0.259584,,,,,3.2307363660194137,2.019723865877712,500,0.000000000,1,d7c135f0a9a32efa7e5c6c35054f172b7b279063101237657cd7a1cd7ed205b5,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,1,504,batch,same,same,discard,1,10000000,1,1,none,0,255593.0,,,,,511.186,0.259104,,,,,3.2307363660194137,2.0234654810423613,500,0.000000000,1,d7c135f0a9a32efa7e5c6c35054f172b7b279063101237657cd7a1cd7ed205b5,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,2,504,batch,same,same,discard,1,10000000,1,1,none,0,255593.0,,,,,511.186,0.259168,,,,,3.2307363660194137,2.0229657982466973,500,0.000000000,1,d7c135f0a9a32efa7e5c6c35054f172b7b279063101237657cd7a1cd7ed205b5,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q8_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,8,500,0,505,batch,same,same,discard,0,10000000,0,20,none,0,703148.0,,,,,175.787,0.577728,,,,,187.89867282563557,145.1999556884901,10000,0.000000000,1,a318e1e30accf7187d541cf4646627d4925beb6beab1c72a70073e2707e51630,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q8_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,8,500,1,505,batch,same,same,discard,0,10000000,0,20,none,0,703148.0,,,,,175.787,0.578144,,,,,187.89867282563557,145.0954779432114,10000,0.000000000,1,a318e1e30accf7187d541cf4646627d4925beb6beab1c72a70073e2707e51630,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q8_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,8,500,2,505,batch,same,same,discard,0,10000000,0,20,none,0,703146.0,,,,,175.7865,0.57824,,,,,187.8992072770093,145.07138904261208,10000,0.000000000,1,a318e1e30accf7187d541cf4646627d4925beb6beab1c72a70073e2707e51630,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,0,506,batch,same,same,discard,0,10000000,0,20,none,0,215662.0,,,,,431.324,0.290976,,,,,38.28924891728723,18.01825580116573,10000,0.000000000,1,c363da1fd33f218e45521d14b7b7f3cabc847ba8c2fe39330a58fb8b2ecf18fa,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,1,506,batch,same,same,discard,0,10000000,0,20,none,0,215663.0,,,,,431.326,0.267072,,,,,38.289071375247495,19.630960939372155,10000,0.000000000,1,c363da1fd33f218e45521d14b7b7f3cabc847ba8c2fe39330a58fb8b2ecf18fa,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,2,506,batch,same,same,discard,0,10000000,0,20,none,0,215662.0,,,,,431.324,0.275808,,,,,38.28924891728723,19.009165796496113,10000,0.000000000,1,c363da1fd33f218e45521d14b7b7f3cabc847ba8c2fe39330a58fb8b2ecf18fa,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,0,507,batch,same,same,discard,1,0,0,20,none,0,1238473.0,,,,,154.809125,0.920544,,,,,213.36044629152187,182.2532763235652,30000,0.000000000,1,bffefff912f113ddbcc6e00b987ff97fd019162953ea1317a6590982dddd9809,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,1,507,batch,same,same,discard,1,0,0,20,none,0,1238005.0,,,,,154.750625,0.917056,,,,,213.4411024188109,182.94647218926653,29996,0.000000000,1,bffefff912f113ddbcc6e00b987ff97fd019162953ea1317a6590982dddd9809,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,2,507,batch,same,same,discard,1,0,0,20,none,0,1237928.0,,,,,154.741,0.917824,,,,,213.4543786068334,182.79338958231645,30000,0.000000000,1,bffefff912f113ddbcc6e00b987ff97fd019162953ea1317a6590982dddd9809,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q8_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,0,508,batch,same,same,discard,0,32,0,20,none,0,709961.0,,,,,177.49025,0.582336,,,,,186.0955404592647,144.05099461479284,30000,0.000000000,1,73ed6744dd2c7f0fce3d83b9925cbc647d2f5379d493d9bec09c6d1a299bfab2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
